x y r
0.644362264572262 0.2643255350500188 0.07753316868673875
0.6497169783691118 0.26569390493998146 0.07932994632163959
0.6552114295745043 0.26730778834324176 0.08121196660192398
0.6607909294464147 0.2690388744593776 0.08305974545795773
0.6663843484881445 0.2709176685456643 0.08490538286720187
0.6719895717047881 0.2729265012330125 0.08673623802522153
0.6776078415581167 0.2750408627386531 0.08853268421628188
0.6831836008990475 0.2772923974311954 0.09033535682177361
0.6170498329907484 0.2588037915960028 0.06718534315334827
0.621680056590124 0.25957194341007483 0.06905843858846013
0.627543340236675 0.26057491036342534 0.0713106689651292
0.6332605678800418 0.2617180024972636 0.07347849445681762
0.638889510884872 0.26294028459831353 0.07552149574659005
0.6443622645722619 0.2643255350500188 0.07753316868673873
0.6831836008990475 0.2772923974311954 0.09033535682177361
0.688691655856063 0.2796258494583206 0.09209057310187319
0.6941850508635645 0.2821997642064284 0.0939521828646706
0.6997235197326077 0.284724394230756 0.09563165750185873
0.705277464449579 0.2874961017145378 0.09742674067853443
0.7108629074701173 0.29045636684662124 0.09928322767635274
0.7162917725358618 0.2933739191906236 0.10101691439170177
0.6139431525104092 0.2583427805299469 0.06602324323996137
0.6008252723626 0.25726194356958576 0.059782559313700315
0.6092719520290294 0.2579699810113268 0.06373717985943382
0.6062190532619297 0.25765148693261036 0.06238323061316262
0.6057606777225835 0.2576452553177727 0.06215432326401951
0.6120274659345849 0.25828734276797904 0.06503380408133211
0.602024040509049 0.2571468925313072 0.06050364405165359
0.6170498329907484 0.2588037915960028 0.06718534315334827
0.7325782091081472 0.3031230385856519 0.10645713732392922
0.7162917725358618 0.2933739191906236 0.10101691439170177
0.7304222386880869 0.30181906816559156 0.10568073651102636
0.7214669554517024 0.2963662492443595 0.10274814357259014
0.7284508947074768 0.30061272418498153 0.10500516183301184
0.7267405678616587 0.2995281711572847 0.10448460320020202
0.7267924138177702 0.29959824329527485 0.10447342103519511
0.7322494141117597 0.30296684675846186 0.10631266503504933
0.7248390642316314 0.298403893709136 0.10389079563013062
0.7373585744647652 0.3063719938232824 0.1081247500216736
0.6015925419415127 0.2571499773712814 0.06027450853591364
0.5878732903075895 0.2569286249379936 0.05270721060532649
0.5981612952605837 0.25711422405221046 0.058407435772177184
0.5958747487452593 0.25702423840636923 0.05727332495840654
0.5929555688014141 0.2570249505113801 0.05582749044243132
0.6008252723626 0.25726194356958576 0.059782559313700315
0.747884948968734 0.3136512007119454 0.11167833301721605
0.7373585744647652 0.3063719938232824 0.1081247500216736
0.7456761212185294 0.31210137296174073 0.11088572831941977
0.7422773987172832 0.30965564715979843 0.10972012169829388
0.7439629448196516 0.3108661965628631 0.11028132753240012
0.7475741416556063 0.3134516838436593 0.11155789293582648
0.7419355400761757 0.30940379181938704 0.10961371840188869
0.7524770545409715 0.3170819143736878 0.11328500979263804
0.5914140010876895 0.25712563702669355 0.05502089398086187
0.5824894150322124 0.2573498711871217 0.049552815872399736
0.5868333268039368 0.25698231131044624 0.05209258196825376
0.5904462563855982 0.2569276588599849 0.05417800341089129
0.76031075858471 0.3232515217100476 0.1160758417209782
0.7524770545409715 0.3170819143736878 0.11328500979263804
0.7581771384474026 0.32152990157274025 0.11526008781147697
0.7572782629010736 0.3207877194606202 0.11494339076561723
0.7562599908968212 0.3199827540221588 0.11457792719556992
