x,y,r
0.556402435037746,0.5095855682483565,0.23952956367563336
0.5459260993780931,0.524228793842953,0.23409137693778362
0.5464124717318204,0.5203324104311714,0.23650760431970658
0.5492522954678201,0.5104275522439118,0.24749933202346394
0.5483543306911387,0.5062402105913908,0.25225188822863936
0.5473483726061634,0.5062062427871091,0.2466641666561378
0.5475613397151051,0.5057957418686723,0.2522453269908961
0.5504061458646554,0.5028089365933177,0.2447195885934848
0.5532670905827792,0.5050441735389573,0.2427889274357688
0.5473292939168284,0.5036537093692742,0.24695339942163969
0.5512769750358806,0.5018074587595694,0.243794277585521
0.549701463643938,0.501227561715758,0.24270047051114418
0.5468563731637073,0.5020406299397989,0.24595683487139985
0.5469779478024603,0.5009789205489995,0.24620562541218094
0.546096343295052,0.5047313963859678,0.2524716258494532
0.5459592559748193,0.5020642149890979,0.24505955850022276
0.5458156787258157,0.5027190201628351,0.24487112503494407
0.5456092773385242,0.5033273990678627,0.24460327873737078
0.5462302730813513,0.5017939457350897,0.24563493520147472
0.5463209119288862,0.5011738951133949,0.24567264682946913
0.5462598864261392,0.5004013091409637,0.24542635323059278
0.5461774013768803,0.5010342624732748,0.24533583546490167
0.5462426118942187,0.500513287670951,0.24540848111030494
0.5462315162106939,0.5006547468012583,0.24539515557978453
0.5462317298249488,0.5004237117641233,0.2453981740165846
0.5461425714030708,0.501633958976793,0.2455332644197941
0.546151451924402,0.501184900841038,0.24541070133131687
0.5461129424220456,0.5013071042583481,0.24526812343143123
0.5460860056298109,0.5017481718314883,0.24537599565161974
0.5460871925616856,0.5014699698758379,0.2452406908309485
0.5446671923410009,0.5152655532091764,0.24116095928060177
0.5439443433310839,0.5105410094343561,0.2419476131573984
0.5446198022100572,0.5249712615014994,0.23374620128203166
0.5453381614332311,0.5100739730575341,0.24317617032337088
0.544982169678065,0.5071786158514566,0.24351922124583186
0.5446355375943992,0.5062898962010509,0.2432375969664589
0.5443936947506688,0.5071501122916123,0.24284485886474538
0.5444594017896547,0.5065659688962215,0.24302198008492074
0.5440473891274805,0.5081649834721114,0.24230203295369146
0.5440455398400879,0.5076017319761656,0.2424218556159917
0.5438591379471747,0.5083459445107983,0.24210646971286146
