-0.196081 -0.161164 -0.795431 -0.606044
-0.197394 -0.158203 -0.817125 -0.576461
-0.193964 -0.162386 -0.779235 -0.626732
-0.211584 -0.130723 -0.94213 -0.335248
-0.212573 -0.126953 -0.950651 -0.310262
-0.208336 -0.138672 -0.920118 -0.391642
-0.209546 -0.134766 -0.932547 -0.36105
-0.210464 -0.131481 -0.94213 -0.335248
-0.200398 -0.154222 -0.846985 -0.531617
-0.202029 -0.150404 -0.870538 -0.492101
-0.198629 -0.155306 -0.848107 -0.529824
-0.153466 -0.191875 -0.385518 -0.9227
-0.154299 -0.190591 -0.385518 -0.9227
-0.150391 -0.192675 -0.348227 -0.93741
-0.138672 -0.196466 -0.272291 -0.962215
-0.134766 -0.197328 -0.253087 -0.967443
-0.130859 -0.198142 -0.23436 -0.97215
-0.126707 -0.199595 -0.215259 -0.976557
-0.127224 -0.198848 -0.215259 -0.976557
-0.18487 -0.173011 -0.664786 -0.747033
-0.180764 -0.176618 -0.613586 -0.789628
-0.181993 -0.17448 -0.630912 -0.775855
-0.173828 -0.181045 -0.547192 -0.837007
-0.177734 -0.178026 -0.586915 -0.809649
-0.175015 -0.179186 -0.547987 -0.836487
-0.169182 -0.184306 -0.506046 -0.862506
-0.170234 -0.18263 -0.50639 -0.862304
-0.166016 -0.185441 -0.467047 -0.884233
-0.1625 -0.186738 -0.438444 -0.898758
-0.180297 -0.13745 0.768241 0.640161
-0.181551 -0.134766 0.788419 0.615138
-0.178055 -0.138747 0.754789 0.655968
-0.168862 -0.149233 0.66485 0.746977
-0.164747 -0.152886 0.620908 0.783884
-0.166016 -0.150689 0.639782 0.768556
-0.162109 -0.154003 0.600982 0.799263
-0.159009 -0.155468 0.563046 0.826426
-0.153229 -0.160693 0.518448 0.855109
-0.154305 -0.15894 0.530284 0.84782
-0.150391 -0.161716 0.498192 0.867067
-0.145753 -0.164696 0.460208 0.887811
-0.142578 -0.16572 0.42616 0.904648
-0.146723 -0.163174 0.460208 0.887811
-0.137746 -0.168417 0.399931 0.916545
-0.138672 -0.167062 0.399931 0.916545
-0.134766 -0.169236 0.370438 0.928857
-0.130859 -0.170382 0.343581 0.939123
-0.127333 -0.171342 0.320654 0.947196
-0.219005 -0.102981 -0.984178 -0.177185
-0.219429 -0.0996094 -0.989561 -0.144114
-0.219853 -0.0957031 -0.993882 -0.110446
-0.220171 -0.0917969 -0.996132 -0.0878675
-0.220474 -0.0878906 -0.995584 -0.0938737
-0.220847 -0.0839844 -0.992434 -0.122776
-0.221336 -0.0800781 -0.989894 -0.141808
-0.221852 -0.0761719 -0.992685 -0.120737
-0.222306 -0.0722656 -0.999169 0.0407657
-0.221409 -0.0683594 -0.858654 0.512555
-0.220007 -0.065266 -0.671913 0.74063
-0.215323 -0.118849 -0.960826 -0.277151
-0.213546 -0.123047 -0.956724 -0.290995
-0.214383 -0.119497 -0.960826 -0.277151
-0.216115 -0.115234 -0.96629 -0.257455
-0.216922 -0.111328 -0.971959 -0.23515
-0.217685 -0.107422 -0.97771 -0.209962
-0.218375 -0.103516 -0.984178 -0.177185
-0.192323 -0.118868 0.877995 0.47867
-0.189492 -0.123047 0.857386 0.514674
-0.190727 -0.119848 0.877995 0.47867
-0.193662 -0.115234 0.894991 0.446085
-0.194734 -0.112023 0.908555 0.417766
-0.199741 -0.102859 0.927571 0.373647
-0.197336 -0.107422 0.919703 0.392616
-0.198501 -0.103688 0.927571 0.373647
-0.200656 -0.0996094 0.933381 0.358887
-0.201791 -0.0957031 0.936763 0.349964
-0.203821 -0.0917165 0.937286 0.348562
-0.204918 -0.0878906 0.940881 0.338737
-0.207761 -0.0800781 0.959101 0.283063
-0.205995 -0.0839844 0.949197 0.314682
-0.206723 -0.0809863 0.959101 0.283063
-0.216797 -0.0639787 -0.0757759 0.997125
-0.212057 -0.0678226 0.784623 0.619973
-0.213442 -0.0652735 0.628426 0.777869
-0.208625 -0.0761719 0.96368 0.267059
-0.209488 -0.0722656 0.941407 0.337272
-0.210286 -0.069237 0.855483 0.517832
-0.123047 -0.200218 -0.201612 -0.979465
-0.119141 -0.200883 -0.192577 -0.981282
-0.115234 -0.20152 -0.181893 -0.983318
-0.111328 -0.202131 -0.167354 -0.985897
-0.107422 -0.202691 -0.152536 -0.988298
-0.123047 -0.173293 0.301603 0.953434
-0.119141 -0.174257 0.281394 0.959592
-0.114427 -0.176088 0.258375 0.966045
-0.115234 -0.175149 0.258375 0.966045
-0.111328 -0.176672 0.236877 0.97154
-0.107422 -0.177414 0.217846 0.975983
-0.103516 -0.178124 0.199908 0.979815
-0.0996094 -0.178774 0.18239 0.983226
-0.0957938 -0.179374 0.166237 0.986086
-0.0633361 0.0343378 -0.699541 -0.714592
-0.0646818 0.0371094 -0.775452 -0.631407
-0.0675158 0.0410156 -0.895387 -0.445288
-0.0686051 0.0449219 -0.966134 -0.258042
-0.0659149 0.0400506 -0.895387 -0.445288
-0.0691878 0.0488281 -0.99045 -0.13787
-0.0696533 0.0527344 -0.997122 -0.0758136
